SYSTEMATIC.name	GO.id	GO.term
YOR272W	GO:0051276	P:chromosome organization
YOR272W	GO:0000466	P:maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR272W	GO:0000463	P:maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR272W	GO:0110136	P:protein-RNA complex remodeling
YOR272W	GO:0042273	P:ribosomal large subunit biogenesis
YOR272W	GO:0006364	P:rRNA processing
YOR273C	GO:0071944	C:cell periphery
YOR273C	GO:0000329	C:fungal-type vacuole membrane
YOR273C	GO:0005886	C:plasma membrane
YOR273C	GO:0015297	F:antiporter activity
YOR273C	GO:0015606	F:spermidine transmembrane transporter activity
YOR273C	GO:0000297	F:spermine transmembrane transporter activity
YOR273C	GO:0015848	P:spermidine transport
YOR273C	GO:0000296	P:spermine transport
YOR273C	GO:0055085	P:transmembrane transport
YOR274W	GO:0005829	C:cytosol
YOR274W	GO:0005739	C:mitochondrion
YOR274W	GO:0005730	C:nucleolus
YOR274W	GO:0005634	C:nucleus
YOR274W	GO:0005524	F:ATP binding
YOR274W	GO:0046872	F:metal ion binding
YOR274W	GO:0000049	F:tRNA binding
YOR274W	GO:0052381	F:tRNA dimethylallyltransferase activity
YOR274W	GO:0006400	P:tRNA modification
YOR275C	GO:0005737	C:cytoplasm
YOR275C	GO:0005768	C:endosome
YOR275C	GO:0005634	C:nucleus
YOR275C	GO:0001403	P:invasive growth in response to glucose limitation
YOR275C	GO:0071985	P:multivesicular body sorting pathway
YOR275C	GO:0016485	P:protein processing
YOR275C	GO:0030435	P:sporulation resulting in formation of a cellular spore
YOR276W	GO:0005737	C:cytoplasm
YOR276W	GO:0005845	C:mRNA cap binding complex
YOR276W	GO:0008190	F:eukaryotic initiation factor 4E binding
YOR276W	GO:0003743	F:translation initiation factor activity
YOR276W	GO:0017148	P:negative regulation of translation
YOR276W	GO:0010606	P:positive regulation of cytoplasmic mRNA processing body assembly
YOR276W	GO:0045727	P:positive regulation of translation
YOR278W	GO:0004852	F:uroporphyrinogen-III synthase activity
YOR278W	GO:0006783	P:heme biosynthetic process
YOR278W	GO:0006782	P:protoporphyrinogen IX biosynthetic process
YOR278W	GO:0006780	P:uroporphyrinogen III biosynthetic process
YOR279C	GO:0000118	C:histone deacetylase complex
YOR279C	GO:0030674	F:protein-macromolecule adaptor activity
YOR279C	GO:0000122	P:negative regulation of transcription by RNA polymerase II
YOR279C	GO:0032298	P:positive regulation of DNA-templated DNA replication initiation
YOR279C	GO:0030174	P:regulation of DNA-templated DNA replication initiation
YOR279C	GO:0043937	P:regulation of sporulation
YOR279C	GO:0006357	P:regulation of transcription by RNA polymerase II
YOR280C	GO:0005737	C:cytoplasm
YOR280C	GO:0005634	C:nucleus
YOR280C	GO:0052689	F:carboxylic ester hydrolase activity
YOR280C	GO:0016787	F:hydrolase activity
YOR281C	GO:0005737	C:cytoplasm
YOR281C	GO:0003779	F:actin binding
YOR281C	GO:0031683	F:G-protein beta/gamma-subunit complex binding
YOR281C	GO:0030036	P:actin cytoskeleton organization
YOR281C	GO:1903645	P:negative regulation of chaperone-mediated protein folding
YOR281C	GO:0009968	P:negative regulation of signal transduction
YOR281C	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YOR281C	GO:0006457	P:protein folding
YOR281C	GO:0051726	P:regulation of cell cycle
YOR281C	GO:0019236	P:response to pheromone
YOR283W	GO:0005737	C:cytoplasm
YOR283W	GO:0005634	C:nucleus
YOR283W	GO:0016791	F:phosphatase activity
YOR283W	GO:0016311	P:dephosphorylation
YOR284W	GO:0005737	C:cytoplasm
YOR285W	GO:0005783	C:endoplasmic reticulum
YOR285W	GO:0005741	C:mitochondrial outer membrane
YOR285W	GO:0005739	C:mitochondrion
YOR285W	GO:0004792	F:thiosulfate sulfurtransferase activity
YOR286W	GO:0005739	C:mitochondrion
YOR286W	GO:0004792	F:thiosulfate sulfurtransferase activity
YOR287C	GO:0030686	C:90S preribosome
YOR287C	GO:0005730	C:nucleolus
YOR287C	GO:0005654	C:nucleoplasm
YOR287C	GO:0032040	C:small-subunit processome
YOR287C	GO:0030490	P:maturation of SSU-rRNA
YOR287C	GO:0000462	P:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR287C	GO:0042274	P:ribosomal small subunit biogenesis
YOR287C	GO:0006364	P:rRNA processing
YOR288C	GO:0005783	C:endoplasmic reticulum
YOR288C	GO:0005788	C:endoplasmic reticulum lumen
YOR288C	GO:0000324	C:fungal-type vacuole
YOR288C	GO:0003756	F:protein disulfide isomerase activity
YOR288C	GO:0019153	F:protein-disulfide reductase (glutathione) activity
YOR288C	GO:0015035	F:protein-disulfide reductase activity
YOR288C	GO:0006457	P:protein folding
YOR288C	GO:0034976	P:response to endoplasmic reticulum stress
YOR289W	GO:0005737	C:cytoplasm
YOR289W	GO:0005634	C:nucleus
YOR290C	GO:0000785	C:chromatin
YOR290C	GO:0005634	C:nucleus
YOR290C	GO:0016514	C:SWI/SNF complex
YOR290C	GO:0005524	F:ATP binding
YOR290C	GO:0008094	F:ATP-dependent activity, acting on DNA
YOR290C	GO:0140658	F:ATP-dependent chromatin remodeler activity
YOR290C	GO:0003677	F:DNA binding
YOR290C	GO:0004386	F:helicase activity
YOR290C	GO:0016787	F:hydrolase activity
YOR290C	GO:0070577	F:lysine-acetylated histone binding
YOR290C	GO:0031492	F:nucleosomal DNA binding
YOR290C	GO:0000182	F:rDNA binding
YOR290C	GO:0061629	F:RNA polymerase II-specific DNA-binding transcription factor binding
YOR290C	GO:0035973	P:aggrephagy
YOR290C	GO:0006338	P:chromatin remodeling
YOR290C	GO:0042148	P:DNA strand invasion
YOR290C	GO:0006261	P:DNA-templated DNA replication
YOR290C	GO:0006302	P:double-strand break repair
YOR290C	GO:1900189	P:positive regulation of cell adhesion involved in single-species biofilm formation
YOR290C	GO:2000219	P:positive regulation of invasive growth in response to glucose limitation
YOR290C	GO:0031496	P:positive regulation of mating type switching
YOR290C	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YOR290C	GO:0006357	P:regulation of transcription by RNA polymerase II
YOR291W	GO:0000329	C:fungal-type vacuole membrane
YOR291W	GO:0016020	C:membrane
YOR291W	GO:1990816	C:vacuole-mitochondrion membrane contact site
YOR291W	GO:0005524	F:ATP binding
YOR291W	GO:0016887	F:ATP hydrolysis activity
YOR291W	GO:0019829	F:ATPase-coupled monoatomic cation transmembrane transporter activity
YOR291W	GO:1903135	F:cupric ion binding
YOR291W	GO:0030145	F:manganese ion binding
YOR291W	GO:0015662	F:P-type ion transporter activity
YOR291W	GO:0008270	F:zinc ion binding
YOR291W	GO:0006874	P:intracellular calcium ion homeostasis
YOR291W	GO:0030026	P:intracellular manganese ion homeostasis
YOR291W	GO:0006882	P:intracellular zinc ion homeostasis
YOR291W	GO:0055085	P:transmembrane transport
YOR292C	GO:0005737	C:cytoplasm
YOR292C	GO:0000324	C:fungal-type vacuole
YOR292C	GO:0005774	C:vacuolar membrane
YOR293W	GO:0005829	C:cytosol
YOR293W	GO:0022627	C:cytosolic small ribosomal subunit
YOR293W	GO:0003723	F:RNA binding
YOR293W	GO:0003735	F:structural constituent of ribosome
YOR293W	GO:0034198	P:cellular response to amino acid starvation
YOR293W	GO:0002181	P:cytoplasmic translation
YOR293W	GO:0045860	P:positive regulation of protein kinase activity
YOR293W	GO:0006407	P:rRNA export from nucleus
YOR294W	GO:0034399	C:nuclear periphery
YOR294W	GO:0005730	C:nucleolus
YOR294W	GO:0005654	C:nucleoplasm
YOR294W	GO:0030687	C:preribosome, large subunit precursor
YOR294W	GO:0000447	P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR294W	GO:0042273	P:ribosomal large subunit biogenesis
YOR294W	GO:0000055	P:ribosomal large subunit export from nucleus
YOR295W	GO:0005730	C:nucleolus
YOR295W	GO:0005634	C:nucleus
YOR295W	GO:0000500	C:RNA polymerase I upstream activating factor complex
YOR295W	GO:0001165	F:RNA polymerase I cis-regulatory region sequence-specific DNA binding
YOR295W	GO:0001181	F:RNA polymerase I general transcription initiation factor activity
YOR295W	GO:0006325	P:chromatin organization
YOR295W	GO:0042790	P:nucleolar large rRNA transcription by RNA polymerase I
YOR295W	GO:0045943	P:positive regulation of transcription by RNA polymerase I
YOR295W	GO:0006361	P:transcription initiation at RNA polymerase I promoter
YOR296W	GO:0005737	C:cytoplasm
YOR297C	GO:0005743	C:mitochondrial inner membrane
YOR297C	GO:0005739	C:mitochondrion
YOR297C	GO:0042721	C:TIM22 mitochondrial import inner membrane insertion complex
YOR297C	GO:0006915	P:apoptotic process
YOR297C	GO:0034599	P:cellular response to oxidative stress
YOR297C	GO:0045039	P:protein insertion into mitochondrial inner membrane
YOR297C	GO:0071806	P:protein transmembrane transport
YOR297C	GO:0046685	P:response to arsenic-containing substance
YOR297C	GO:0006970	P:response to osmotic stress
YOR298C-A	GO:0005739	C:mitochondrion
YOR298C-A	GO:0005634	C:nucleus
YOR298C-A	GO:0003677	F:DNA binding
YOR298C-A	GO:0043022	F:ribosome binding
YOR298C-A	GO:0003713	F:transcription coactivator activity
YOR298C-A	GO:1990145	P:maintenance of translational fidelity
YOR298C-A	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YOR298C-A	GO:0072344	P:rescue of stalled ribosome
YOR298W	GO:0012505	C:endomembrane system
YOR298W	GO:0005783	C:endoplasmic reticulum
YOR298W	GO:0016020	C:membrane
YOR298W	GO:0016746	F:acyltransferase activity
YOR298W	GO:0030476	P:ascospore wall assembly
YOR298W	GO:0036149	P:phosphatidylinositol acyl-chain remodeling
YOR298W	GO:0008654	P:phospholipid biosynthetic process
YOR299W	GO:0034044	C:exomer complex
YOR299W	GO:0016020	C:membrane
YOR299W	GO:0000282	P:cellular bud site selection
YOR299W	GO:0034221	P:fungal-type cell wall chitin biosynthetic process
YOR299W	GO:0006893	P:Golgi to plasma membrane transport
YOR299W	GO:0015031	P:protein transport
YOR301W	GO:0005935	C:cellular bud neck
YOR301W	GO:0005621	C:cellular bud scar
YOR301W	GO:0005934	C:cellular bud tip
YOR301W	GO:0000324	C:fungal-type vacuole
YOR301W	GO:0005886	C:plasma membrane
YOR301W	GO:0007120	P:axial cellular bud site selection
YOR301W	GO:0007121	P:bipolar cellular bud site selection
YOR301W	GO:0008104	P:protein localization
YOR302W	GO:0005829	C:cytosol
YOR302W	GO:0045182	F:translation regulator activity
YOR302W	GO:0006417	P:regulation of translation
YOR303W	GO:0005951	C:carbamoyl-phosphate synthase complex
YOR303W	GO:0005737	C:cytoplasm
YOR303W	GO:0010494	C:cytoplasmic stress granule
YOR303W	GO:0005524	F:ATP binding
YOR303W	GO:0004088	F:carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
YOR303W	GO:0004359	F:glutaminase activity
YOR303W	GO:0006207	P:'de novo' pyrimidine nucleobase biosynthetic process
YOR303W	GO:0006526	P:arginine biosynthetic process
YOR303W	GO:0006541	P:glutamine metabolic process
YOR303W	GO:0006221	P:pyrimidine nucleotide biosynthetic process
YOR304C-A	GO:0005933	C:cellular bud
YOR304C-A	GO:0005935	C:cellular bud neck
YOR304C-A	GO:0005934	C:cellular bud tip
YOR304C-A	GO:0005737	C:cytoplasm
YOR304C-A	GO:0043332	C:mating projection tip
YOR304C-A	GO:0051017	P:actin filament bundle assembly
YOR304W	GO:0008623	C:CHRAC
YOR304W	GO:0000781	C:chromosome, telomeric region
YOR304W	GO:0005880	C:nuclear microtubule
YOR304W	GO:0005634	C:nucleus
YOR304W	GO:0005524	F:ATP binding
YOR304W	GO:0008094	F:ATP-dependent activity, acting on DNA
YOR304W	GO:0140658	F:ATP-dependent chromatin remodeler activity
YOR304W	GO:0019237	F:centromeric DNA binding
YOR304W	GO:0003682	F:chromatin binding
YOR304W	GO:0003677	F:DNA binding
YOR304W	GO:0015616	F:DNA translocase activity
YOR304W	GO:0004386	F:helicase activity
YOR304W	GO:0016787	F:hydrolase activity
YOR304W	GO:0031491	F:nucleosome binding
YOR304W	GO:0003697	F:single-stranded DNA binding
YOR304W	GO:0006338	P:chromatin remodeling
YOR304W	GO:0060195	P:negative regulation of antisense RNA transcription
YOR304W	GO:0000122	P:negative regulation of transcription by RNA polymerase II
YOR304W	GO:0045944	P:positive regulation of transcription by RNA polymerase II
YOR304W	GO:0000183	P:rDNA heterochromatin formation
YOR304W	GO:0006355	P:regulation of DNA-templated transcription
YOR304W	GO:0031509	P:subtelomeric heterochromatin formation
YOR304W	GO:0006369	P:termination of RNA polymerase II transcription
YOR305W	GO:0005739	C:mitochondrion
YOR306C	GO:0005886	C:plasma membrane
YOR306C	GO:0032217	F:riboflavin transmembrane transporter activity
YOR306C	GO:0032218	P:riboflavin transport
YOR307C	GO:0005783	C:endoplasmic reticulum
YOR307C	GO:0005794	C:Golgi apparatus
YOR307C	GO:0016020	C:membrane
YOR307C	GO:0015297	F:antiporter activity
YOR307C	GO:0089721	F:phosphoenolpyruvate transmembrane transporter activity
YOR307C	GO:0006888	P:endoplasmic reticulum to Golgi vesicle-mediated transport
YOR307C	GO:1990536	P:phosphoenolpyruvate transmembrane import into Golgi lumen
YOR308C	GO:0005634	C:nucleus
YOR308C	GO:0005681	C:spliceosomal complex
YOR308C	GO:0046540	C:U4/U6 x U5 tri-snRNP complex
YOR308C	GO:0000481	P:maturation of 5S rRNA
YOR308C	GO:0045292	P:mRNA cis splicing, via spliceosome
YOR308C	GO:0000398	P:mRNA splicing, via spliceosome
YOR310C	GO:0030686	C:90S preribosome
YOR310C	GO:0031428	C:box C/D RNP complex
YOR310C	GO:0005730	C:nucleolus
YOR310C	GO:0005654	C:nucleoplasm
YOR310C	GO:0032040	C:small-subunit processome
YOR310C	GO:0003729	F:mRNA binding
YOR310C	GO:0030515	F:snoRNA binding
YOR310C	GO:0017069	F:snRNA binding
YOR310C	GO:0000494	P:box C/D RNA 3'-end processing
YOR310C	GO:0000480	P:endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR310C	GO:0000447	P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR310C	GO:0000472	P:endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YOR310C	GO:0030490	P:maturation of SSU-rRNA
YOR310C	GO:1902570	P:protein localization to nucleolus
YOR310C	GO:0006364	P:rRNA processing
YOR310C	GO:0000452	P:snoRNA guided rRNA 2'-O-methylation
YOR311C	GO:0005783	C:endoplasmic reticulum
YOR311C	GO:0005789	C:endoplasmic reticulum membrane
YOR311C	GO:0031965	C:nuclear membrane
YOR311C	GO:0004143	F:ATP-dependent diacylglycerol kinase activity
YOR311C	GO:0141035	F:CTP-dependent diacylglycerol kinase activity
YOR311C	GO:0006654	P:phosphatidic acid biosynthetic process
YOR311C	GO:0016310	P:phosphorylation
YOR311C	GO:2001210	P:regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway
YOR311C	GO:0016192	P:vesicle-mediated transport
YOR312C	GO:0005829	C:cytosol
YOR312C	GO:0022625	C:cytosolic large ribosomal subunit
YOR312C	GO:0003735	F:structural constituent of ribosome
YOR312C	GO:0002181	P:cytoplasmic translation
YOR313C	GO:0005811	C:lipid droplet
YOR313C	GO:0030437	P:ascospore formation
YOR315W	GO:0005737	C:cytoplasm
YOR315W	GO:0005634	C:nucleus
YOR315W	GO:0000278	P:mitotic cell cycle
YOR315W	GO:0007124	P:pseudohyphal growth
YOR316C	GO:0000324	C:fungal-type vacuole
YOR316C	GO:0000329	C:fungal-type vacuole membrane
YOR316C	GO:0005739	C:mitochondrion
YOR316C	GO:0015087	F:cobalt ion transmembrane transporter activity
YOR316C	GO:0005385	F:zinc ion transmembrane transporter activity
YOR316C	GO:0006824	P:cobalt ion transport
YOR316C	GO:0006882	P:intracellular zinc ion homeostasis
YOR316C	GO:0071577	P:zinc ion transmembrane transport
YOR316C	GO:0006829	P:zinc ion transport
YOR317W	GO:0005783	C:endoplasmic reticulum
YOR317W	GO:0005811	C:lipid droplet
YOR317W	GO:0005741	C:mitochondrial outer membrane
YOR317W	GO:0005739	C:mitochondrion
YOR317W	GO:0005886	C:plasma membrane
YOR317W	GO:0005524	F:ATP binding
YOR317W	GO:0004467	F:long-chain fatty acid-CoA ligase activity
YOR317W	GO:0031956	F:medium-chain fatty acid-CoA ligase activity
YOR317W	GO:0044539	P:long-chain fatty acid import into cell
YOR317W	GO:0001676	P:long-chain fatty acid metabolic process
YOR317W	GO:0035336	P:long-chain fatty-acyl-CoA metabolic process
YOR317W	GO:1905329	P:sphingoid long-chain base transport
YOR319W	GO:0005634	C:nucleus
YOR319W	GO:0005681	C:spliceosomal complex
YOR319W	GO:0005686	C:U2 snRNP
YOR319W	GO:0071004	C:U2-type prespliceosome
YOR319W	GO:0005684	C:U2-type spliceosomal complex
YOR319W	GO:0003723	F:RNA binding
YOR319W	GO:0000398	P:mRNA splicing, via spliceosome
YOR319W	GO:1903241	P:U2-type prespliceosome assembly
YOR320C	GO:0005797	C:Golgi medial cisterna
YOR320C	GO:0000139	C:Golgi membrane
YOR320C	GO:0005774	C:vacuolar membrane
YOR320C	GO:0008375	F:acetylglucosaminyltransferase activity
YOR320C	GO:0016757	F:glycosyltransferase activity
YOR320C	GO:0006487	P:protein N-linked glycosylation
YOR321W	GO:0097583	C:dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex
YOR321W	GO:0097585	C:dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt3p dimer complex
YOR321W	GO:0005783	C:endoplasmic reticulum
YOR321W	GO:0005789	C:endoplasmic reticulum membrane
YOR321W	GO:0004169	F:dolichyl-phosphate-mannose-protein mannosyltransferase activity
YOR321W	GO:0009272	P:fungal-type cell wall biogenesis
YOR321W	GO:0006493	P:protein O-linked glycosylation
YOR321W	GO:0035269	P:protein O-linked mannosylation
YOR321W	GO:1900101	P:regulation of endoplasmic reticulum unfolded protein response
YOR322C	GO:0005737	C:cytoplasm
YOR322C	GO:0005829	C:cytosol
YOR322C	GO:0005794	C:Golgi apparatus
YOR322C	GO:0000138	C:Golgi trans cisterna
YOR322C	GO:0005886	C:plasma membrane
YOR322C	GO:0030674	F:protein-macromolecule adaptor activity
YOR322C	GO:0031625	F:ubiquitin protein ligase binding
YOR322C	GO:0007049	P:cell cycle
YOR322C	GO:0002092	P:positive regulation of receptor internalization
YOR322C	GO:0070086	P:ubiquitin-dependent endocytosis
YOR323C	GO:0005737	C:cytoplasm
YOR323C	GO:0005739	C:mitochondrion
YOR323C	GO:0005634	C:nucleus
YOR323C	GO:0004350	F:glutamate-5-semialdehyde dehydrogenase activity
YOR323C	GO:0050661	F:NADP binding
YOR323C	GO:0055129	P:L-proline biosynthetic process
YOR323C	GO:0006561	P:proline biosynthetic process
YOR324C	GO:0005783	C:endoplasmic reticulum
YOR324C	GO:0005789	C:endoplasmic reticulum membrane
YOR324C	GO:0071469	P:cellular response to alkaline pH
YOR324C	GO:0071472	P:cellular response to salt stress
YOR326W	GO:0015629	C:actin cytoskeleton
YOR326W	GO:0032432	C:actin filament bundle
YOR326W	GO:0005935	C:cellular bud neck
YOR326W	GO:0005934	C:cellular bud tip
YOR326W	GO:0005737	C:cytoplasm
YOR326W	GO:0031941	C:filamentous actin
YOR326W	GO:0000329	C:fungal-type vacuole membrane
YOR326W	GO:0000131	C:incipient cellular bud site
YOR326W	GO:0043332	C:mating projection tip
YOR326W	GO:0034993	C:meiotic nuclear membrane microtubule tethering complex
YOR326W	GO:0071563	C:Myo2p-Vac17p-Vac8p transport complex
YOR326W	GO:0031475	C:myosin V complex
YOR326W	GO:0030133	C:transport vesicle
YOR326W	GO:0031982	C:vesicle
YOR326W	GO:0051015	F:actin filament binding
YOR326W	GO:0005524	F:ATP binding
YOR326W	GO:0005516	F:calmodulin binding
YOR326W	GO:0000146	F:microfilament motor activity
YOR326W	GO:0007015	P:actin filament organization
