SYSTEMATIC.name	SYMBOL	DOMAIN.id	DOMAIN.name	DOMAIN.start	DOMAIN.end
YHR106W	TRR2	2150663	Pyridine nucleotide disulphide reductase class-II signature	28	50
YHR106W	TRR2	2150664	Pyridine nucleotide disulphide reductase class-II signature	66	81
YHR106W	TRR2	2150665	Pyridine nucleotide disulphide reductase class-II signature	87	97
YHR106W	TRR2	2150666	Pyridine nucleotide disulphide reductase class-II signature	136	144
YHR106W	TRR2	2150667	Pyridine nucleotide disulphide reductase class-II signature	158	170
YHR106W	TRR2	2150668	Pyridine nucleotide disulphide reductase class-II signature	175	199
YHR106W	TRR2	2150669	Pyridine nucleotide disulphide reductase class-II signature	227	243
YHR106W	TRR2	2150670	Pyridine nucleotide disulphide reductase class-II signature	266	287
YHR106W	TRR2	2150671	Pyridine nucleotide disulphide reductase class-II signature	301	319
YHR106W	TRR2	2150672	Pyridine nucleotide-disulphide oxidoreductase, class-II, active site	165	187
YHR106W	TRR2	2150673	FAD/NAD(P)-binding domain superfamily	24	338
YHR106W	TRR2	2150674	Thioredoxin reductase	28	338
YHR106W	TRR2	2167718	Thioredoxin reductase	151	276
YHR106W	TRR2	2167719	THIOREDOXIN REDUCTASE 1-RELATED-RELATED	27	341
YDR407C	TRS120	2158826	TRAPP II complex, Trs120	9	1252
YDR407C	TRS120	2165285	TRAPP II complex, Trs120	5	1273
YMR218C	TRS130	2131304	TRAPP II complex TRAPPC10, C-terminal	976	1084
YMR218C	TRS130	2171726	Trafficking protein particle complex subunit TRAPPC10/Trs130	5	1101
YBR254C	TRS20	2127807	Longin-like domain superfamily	3	173
YBR254C	TRS20	2127808	-	1	174
YBR254C	TRS20	2149882	Trafficking protein particle complex subunit 2	7	171
YBR254C	TRS20	2163780	TRAPPC2_sedlin	4	173
YBR254C	TRS20	2163781	TRapp subunit	1	174
YBR254C	TRS20	2163782	Trafficking protein particle complex subunit 2	1	173
YDR246W	TRS23	2128675	Longin-like domain superfamily	1	218
YDR246W	TRS23	2133285	-	1	219
YDR246W	TRS23	2158552	Trafficking protein particle complex subunit	5	56
YDR246W	TRS23	2158553	Trafficking protein particle complex subunit	172	217
YDR246W	TRS23	2158554	Trafficking protein particle complex subunit	3	218
YDR246W	TRS23	2165026	TRAPPC4_synbindin	5	214
YDR246W	TRS23	2165027	Trafficking protein particle complex subunit	1	218
YDR472W	TRS31	2128407	NO signalling/Golgi transport ligand-binding domain superfamily	55	280
YDR472W	TRS31	2133223	Trafficking protein particle complex subunit 3	55	283
YDR472W	TRS31	2158332	Transport protein particle (TRAPP) component	62	271
YDR472W	TRS31	2158333	TRAPP I complex, subunit 5	1	283
YDR472W	TRS31	2165527	TRAPP I complex, subunit 5	57	271
YDR472W	TRS31	2165528	TRAPP I complex, subunit 5	33	278
YOR115C	TRS33	2131577	NO signalling/Golgi transport ligand-binding domain superfamily	38	264
YOR115C	TRS33	2137500	Trafficking protein particle complex subunit 3	39	243
YOR115C	TRS33	2162891	Transport protein particle (TRAPP) component	47	264
YOR115C	TRS33	2172900	TRAPP complex, Trs33 subunit	41	265
YOR115C	TRS33	2172901	TRAPP complex, Trs33 subunit	40	236
YOR115C	TRS33	2172902	TRapp subunit	39	243
YGR166W	TRS65	2129266	Trafficking protein particle complex II-specific subunit 65	2	559
YGR166W	TRS65	2147195	Trafficking protein particle complex II-specific subunit 65	257	558
YDR108W	TRS85	2128250	TRAPP III complex, Trs85	225	662
YDR108W	TRS85	2174937	TRAPP III complex, Trs85	26	655
YLR043C	TRX1	2130210	THIOREDOXIN-LIKE PROTEIN 1	1	100
YLR043C	TRX1	2130211	Thioredoxin domain	5	100
YLR043C	TRX1	2135717	Glutaredoxin	1	103
YLR043C	TRX1	2143590	Thioredoxin	1	103
YLR043C	TRX1	2143591	Thioredoxin family signature	21	29
YLR043C	TRX1	2143592	Thioredoxin family signature	29	38
YLR043C	TRX1	2143593	Thioredoxin family signature	68	79
YLR043C	TRX1	2143594	Thioredoxin, conserved site	22	40
YLR043C	TRX1	2143595	Thioredoxin domain	1	103
YLR043C	TRX1	2143596	Thioredoxin-like superfamily	2	99
YLR043C	TRX1	2143597	Thioredoxin	7	101
YLR043C	TRX1	2169950	TRX_family	9	100
YLR043C	TRX1	2169951	Thioredoxin	1	103
YGR209C	TRX2	2129294	Thioredoxin domain	6	101
YGR209C	TRX2	2129295	THIOREDOXIN-LIKE PROTEIN 1	1	101
YGR209C	TRX2	2133984	Glutaredoxin	1	103
YGR209C	TRX2	2143730	Thioredoxin	1	104
YGR209C	TRX2	2143731	Thioredoxin family signature	22	30
YGR209C	TRX2	2143732	Thioredoxin family signature	30	39
YGR209C	TRX2	2143733	Thioredoxin family signature	69	80
YGR209C	TRX2	2143734	Thioredoxin, conserved site	23	41
YGR209C	TRX2	2143735	Thioredoxin domain	1	104
YGR209C	TRX2	2143736	Thioredoxin-like superfamily	2	102
YGR209C	TRX2	2143737	Thioredoxin	7	103
YGR209C	TRX2	2167174	Thioredoxin	1	104
YGR209C	TRX2	2167175	TRX_family	9	101
YCR083W	TRX3	2127992	Glutaredoxin	16	127
YCR083W	TRX3	2144483	Thioredoxin domain	31	125
YCR083W	TRX3	2144484	Thioredoxin family signature	46	54
YCR083W	TRX3	2144485	Thioredoxin family signature	54	63
YCR083W	TRX3	2144486	Thioredoxin family signature	93	104
YCR083W	TRX3	2144487	Thioredoxin, conserved site	47	65
YCR083W	TRX3	2144488	Thioredoxin domain	9	127
YCR083W	TRX3	2144489	Thioredoxin-like superfamily	16	125
YCR083W	TRX3	2164246	Thioredoxin	22	127
YCR083W	TRX3	2164247	TRX_family	35	125
YCR083W	TRX3	2164248	THIOREDOXIN	27	125
YKR079C	TRZ1	2130025	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	34	279
YKR079C	TRZ1	2130026	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	468	791
YKR079C	TRZ1	2135244	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	466	801
YKR079C	TRZ1	2135245	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	8	279
YKR079C	TRZ1	2148835	tRNase Z endonuclease	7	68
YKR079C	TRZ1	2169621	Ribonuclease Z	466	801
YKR079C	TRZ1	2169622	RNaseZ_ELAC1_ELAC2-C-term-like_MBL-fold	468	723
YKR079C	TRZ1	2169623	Zinc phosphodiesterase ELAC protein 2-like	8	817
YML028W	TSA1	2136088	Glutaredoxin	1	196
YML028W	TSA1	2147971	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	5	137
YML028W	TSA1	2147972	Peroxiredoxin, C-terminal	158	192
YML028W	TSA1	2147973	Peroxiredoxin, AhpC-type	1	196
YML028W	TSA1	2147974	Thioredoxin domain	3	161
YML028W	TSA1	2147975	Thioredoxin-like superfamily	4	195
YML028W	TSA1	2170974	PRX_Typ2cys	5	176
YML028W	TSA1	2170975	THIOREDOXIN PEROXIDASE	3	194
YML028W	TSA1	2170976	Peroxiredoxin 1	1	195
YDR453C	TSA2	2133229	Glutaredoxin	1	196
YDR453C	TSA2	2158773	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	5	137
YDR453C	TSA2	2158774	Peroxiredoxin, C-terminal	159	192
YDR453C	TSA2	2158775	Peroxiredoxin, AhpC-type	1	196
YDR453C	TSA2	2158776	Thioredoxin domain	3	161
YDR453C	TSA2	2158777	Thioredoxin-like superfamily	5	195
YDR453C	TSA2	2165538	PRX_Typ2cys	5	176
YDR453C	TSA2	2165539	Peroxiredoxin 1	1	195
YDR453C	TSA2	2165540	THIOREDOXIN PEROXIDASE	3	194
YBR265W	TSC10	2127802	NAD(P)-binding domain superfamily	1	271
YBR265W	TSC10	2132514	-	1	279
YBR265W	TSC10	2149899	Short-chain dehydrogenase/reductase SDR	8	55
YBR265W	TSC10	2149900	Short-chain dehydrogenase/reductase SDR	77	215
YBR265W	TSC10	2149901	Short-chain dehydrogenase/reductase SDR	9	26
YBR265W	TSC10	2149902	Short-chain dehydrogenase/reductase SDR	180	199
YBR265W	TSC10	2149903	Short-chain dehydrogenase/reductase SDR	199	216
YBR265W	TSC10	2163774	3-ketodihydrosphingosine reductase	1	279
YBR265W	TSC10	2163775	3-KETODIHYDROSPHINGOSINE REDUCTASE	2	317
YBR265W	TSC10	2163776	3-ketodihydrosphingosine reductase KDSR-like	7	263
YER093C	TSC11	2128731	Armadillo-type fold	328	1244
YER093C	TSC11	2133661	Armadillo-like helical	297	491
YER093C	TSC11	2152376	Rapamycin-insensitive companion of mTOR, N-terminal domain	326	668
YER093C	TSC11	2152377	Rapamycin-insensitive companion of mTOR, middle domain	855	956
YER093C	TSC11	2152378	Rapamycin-insensitive companion of mTOR, domain 5	1148	1217
YER093C	TSC11	2152379	RasGEF_N_2_2	973	1086
YER093C	TSC11	2152380	Rapamycin-insensitive companion of mTOR, middle domain	734	959
YER093C	TSC11	2152381	Rapamycin-insensitive companion of mTOR, N-terminal domain	325	669
YER093C	TSC11	2152382	Rapamycin-insensitive companion of mTOR, domain 5	1146	1218
YER093C	TSC11	2175043	Rapamycin-insensitive companion of mTOR, domain 4	977	1081
YER093C	TSC11	2175044	Pianissimo family	105	1421
YER093C	TSC11	2175045	Temperature-sensitive Csg2 suppressor	297	491
YDL015C	TSC13	2162769	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal	155	310
YDL015C	TSC13	2162770	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal	206	292
YDL015C	TSC13	2164689	3-oxo-5-alpha-steroid 4-dehydrogenase/very-long-chain enoyl-CoA reductase	54	309
YML100W	TSL1	2136246	Glycogen Phosphorylase B;	334	583
YML100W	TSL1	2136247	Glycogen Phosphorylase B;	584	782
YML100W	TSL1	2136248	Trehalose-phosphatase	819	1054
YML100W	TSL1	2149959	Glycosyl transferase, family 20	321	798
YML100W	TSL1	2149960	UDP-Glycosyltransferase/glycogen phosphorylase	341	798
YML100W	TSL1	2149961	HAD-like superfamily	838	951
YML100W	TSL1	2170878	Glycosyl transferase, family 20	368	987
YML100W	TSL1	2170879	Alpha,alpha-trehalose-phosphate synthase subunit Tps2	587	782
YML100W	TSL1	2170880	Glycosyl transferase, family 20	342	798
YML100W	TSL1	2170881	Alpha,alpha-trehalose phosphate synthase subunit, putative	327	583
YDL060W	TSR1	2133059	Bms1/Tsr1-type G domain	82	248
YDL060W	TSR1	2160388	Ribosome biogenesis protein BMS1/TSR1, C-terminal	486	779
YDL060W	TSR1	2160389	AARP2CN	235	311
YDL060W	TSR1	2160390	AARP2CN	234	313
YDL060W	TSR1	2160391	Ribosome biogenesis protein BMS1/TSR1, C-terminal	485	777
YDL060W	TSR1	2164662	Ribosome biogenesis protein Bms1/Tsr1	10	780
YLR435W	TSR2	2160238	Pre-rRNA-processing protein TSR2	32	110
YLR435W	TSR2	2170733	Pre-rRNA-processing protein TSR2	21	204
YOR006C	TSR3	2137504	16S/18S rRNA aminocarboxypropyltransferase Tsr3	47	211
YOR006C	TSR3	2137505	16S/18S rRNA aminocarboxypropyltransferase Tsr3, C-terminal	84	210
YOR006C	TSR3	2137506	RNase L inhibitor RLI-like, possible metal-binding domain	46	80
YOR006C	TSR3	2175840	16S/18S rRNA aminocarboxypropyltransferase Tsr3	19	288
YOL022C	TSR4	2131409	20S RRNA ACCUMULATION PROTEIN 4	1	406
YOL022C	TSR4	2136903	Programmed cell death protein 2, C-terminal	295	404
YKL033W	TTI1	2130049	Armadillo-type fold	76	1016
YKL033W	TTI1	2148664	TEL2-interacting protein 1	1	1038
YKL033W	TTI1	2169348	TEL2 INTERACTING PROTEIN 1 TTI1 FAMILY MEMBER	5	1015
YJR136C	TTI2	2130254	Tti2 family	62	330
YML085C	TUB1	2130601	Tubulin/FtsZ, GTPase domain superfamily	1	269
YML085C	TUB1	2130602	Tubulin/FtsZ, 2-layer sandwich domain	264	393
YML085C	TUB1	2130603	Tubulin/FtsZ-like, C-terminal domain	270	384
YML085C	TUB1	2136106	Tubulin, C-terminal	385	447
YML085C	TUB1	2140422	Tubulin/FtsZ, GTPase domain	3	215
YML085C	TUB1	2140423	Tubulin	10	30
YML085C	TUB1	2140424	Tubulin	54	73
YML085C	TUB1	2140425	Tubulin	96	107
YML085C	TUB1	2140426	Tubulin	109	133
YML085C	TUB1	2140427	Tubulin	135	153
YML085C	TUB1	2140428	Tubulin	154	175
YML085C	TUB1	2140429	Tubulin	179	192
YML085C	TUB1	2140430	Tubulin	193	213
YML085C	TUB1	2140431	Tubulin	381	409
YML085C	TUB1	2140432	Alpha tubulin	18	33
YML085C	TUB1	2140433	Alpha tubulin	46	59
YML085C	TUB1	2140434	Alpha tubulin	89	102
YML085C	TUB1	2140435	Alpha tubulin	121	129
YML085C	TUB1	2140436	Alpha tubulin	149	161
YML085C	TUB1	2140437	Alpha tubulin	162	173
YML085C	TUB1	2140438	Alpha tubulin	215	227
YML085C	TUB1	2140439	Alpha tubulin	275	290
YML085C	TUB1	2140440	Alpha tubulin	322	343
YML085C	TUB1	2140441	Alpha tubulin	348	361
YML085C	TUB1	2140442	Alpha tubulin	361	380
YML085C	TUB1	2140443	Alpha tubulin	386	402
YML085C	TUB1	2140444	Alpha tubulin	423	439
YML085C	TUB1	2140445	Tubulin, conserved site	143	149
YML085C	TUB1	2140446	Tubulin/FtsZ, GTPase domain	50	247
YML085C	TUB1	2140447	Tubulin/FtsZ, 2-layer sandwich domain	249	394
YML085C	TUB1	2140448	Tubulin/FtsZ, GTPase domain superfamily	1	245
YML085C	TUB1	2140449	Tubulin/FtsZ, C-terminal	247	440
YML085C	TUB1	2170813	alpha_tubulin	2	436
YML085C	TUB1	2170814	Tubulin alpha chain	385	447
YML085C	TUB1	2170815	Tubulin alpha chain	270	384
YML085C	TUB1	2170816	Tubulin alpha chain	1	269
YML085C	TUB1	2170817	Tubulin	2	440
YFL037W	TUB2	2128871	Tubulin, C-terminal	374	441
YFL037W	TUB2	2133855	Tubulin/FtsZ-like, C-terminal domain	263	373
YFL037W	TUB2	2133856	Tubulin/FtsZ, GTPase domain superfamily	1	262
YFL037W	TUB2	2138621	Tubulin/FtsZ, GTPase domain	3	212
YFL037W	TUB2	2138622	Tubulin/FtsZ, 2-layer sandwich domain	261	381
YFL037W	TUB2	2138623	Tubulin	10	30
YFL037W	TUB2	2138624	Tubulin	51	70
YFL037W	TUB2	2138625	Tubulin	93	104
YFL037W	TUB2	2138626	Tubulin	106	130
YFL037W	TUB2	2138627	Tubulin	132	150
YFL037W	TUB2	2138628	Tubulin	151	172
YFL037W	TUB2	2138629	Tubulin	176	189
YFL037W	TUB2	2138630	Tubulin	190	210
YFL037W	TUB2	2138631	Tubulin	370	398
YFL037W	TUB2	2138632	Beta tubulin	41	58
YFL037W	TUB2	2138633	Beta tubulin	88	99
YFL037W	TUB2	2138634	Beta tubulin	108	126
YFL037W	TUB2	2138635	Beta tubulin	152	164
YFL037W	TUB2	2138636	Beta tubulin	212	224
YFL037W	TUB2	2138637	Beta tubulin	230	239
YFL037W	TUB2	2138638	Beta tubulin	245	258
YFL037W	TUB2	2138639	Beta tubulin	265	281
YFL037W	TUB2	2138640	Beta tubulin	311	329
YFL037W	TUB2	2138641	Beta tubulin	329	343
YFL037W	TUB2	2138642	Beta tubulin	347	370
YFL037W	TUB2	2138643	Beta tubulin	377	388
YFL037W	TUB2	2138644	Beta tubulin	412	430
YFL037W	TUB2	2138645	Tubulin, conserved site	140	146
YFL037W	TUB2	2138646	Beta tubulin, autoregulation binding site	1	4
YFL037W	TUB2	2138647	Tubulin/FtsZ, GTPase domain	47	244
YFL037W	TUB2	2138648	Tubulin/FtsZ, 2-layer sandwich domain	246	383
YFL037W	TUB2	2138649	Tubulin/FtsZ, GTPase domain superfamily	1	243
YFL037W	TUB2	2138650	Tubulin/FtsZ, C-terminal	244	429
YFL037W	TUB2	2175227	Tubulin beta chain	374	443
YFL037W	TUB2	2175228	beta_tubulin	2	426
YFL037W	TUB2	2175229	Tubulin beta chain	1	262
YFL037W	TUB2	2175230	Tubulin	3	426
YFL037W	TUB2	2175231	Tubulin beta chain	264	373
YML124C	TUB3	2130608	Tubulin/FtsZ, 2-layer sandwich domain	264	393
YML124C	TUB3	2130609	Tubulin/FtsZ-like, C-terminal domain	270	384
YML124C	TUB3	2130610	Tubulin/FtsZ, GTPase domain superfamily	1	269
YML124C	TUB3	2136114	Tubulin, C-terminal	385	437
YML124C	TUB3	2140450	Tubulin/FtsZ, GTPase domain	3	215
YML124C	TUB3	2140451	Tubulin	10	30
YML124C	TUB3	2140452	Tubulin	54	73
YML124C	TUB3	2140453	Tubulin	96	107
YML124C	TUB3	2140454	Tubulin	109	133
YML124C	TUB3	2140455	Tubulin	135	153
YML124C	TUB3	2140456	Tubulin	154	175
YML124C	TUB3	2140457	Tubulin	179	192
YML124C	TUB3	2140458	Tubulin	193	213
YML124C	TUB3	2140459	Tubulin	381	409
YML124C	TUB3	2140460	Alpha tubulin	18	33
YML124C	TUB3	2140461	Alpha tubulin	46	59
YML124C	TUB3	2140462	Alpha tubulin	89	102
YML124C	TUB3	2140463	Alpha tubulin	121	129
YML124C	TUB3	2140464	Alpha tubulin	149	161
YML124C	TUB3	2140465	Alpha tubulin	162	173
YML124C	TUB3	2140466	Alpha tubulin	215	227
YML124C	TUB3	2140467	Alpha tubulin	275	290
YML124C	TUB3	2140468	Alpha tubulin	322	343
YML124C	TUB3	2140469	Alpha tubulin	348	361
YML124C	TUB3	2140470	Alpha tubulin	361	380
YML124C	TUB3	2140471	Alpha tubulin	386	402
YML124C	TUB3	2140472	Alpha tubulin	423	439
YML124C	TUB3	2140473	Tubulin, conserved site	143	149
YML124C	TUB3	2140474	Tubulin/FtsZ, GTPase domain	50	247
YML124C	TUB3	2140475	Tubulin/FtsZ, 2-layer sandwich domain	249	394
YML124C	TUB3	2140476	Tubulin/FtsZ, GTPase domain superfamily	1	245
YML124C	TUB3	2140477	Tubulin/FtsZ, C-terminal	247	440
YML124C	TUB3	2170820	alpha_tubulin	2	436
YML124C	TUB3	2170821	Tubulin alpha chain	385	445
YML124C	TUB3	2170822	Tubulin alpha chain	1	269
YML124C	TUB3	2170823	Tubulin alpha chain	270	384
YML124C	TUB3	2170824	Tubulin	2	440
YLR212C	TUB4	2130567	Tubulin/FtsZ, 2-layer sandwich domain	263	391
YLR212C	TUB4	2130568	Tubulin/FtsZ, GTPase domain superfamily	1	268
YLR212C	TUB4	2130569	Tubulin/FtsZ-like, C-terminal domain	270	380
YLR212C	TUB4	2135617	Tubulin, C-terminal	382	443
YLR212C	TUB4	2156329	Tubulin/FtsZ, GTPase domain	4	213
YLR212C	TUB4	2156330	Tubulin	11	31
YLR212C	TUB4	2156331	Tubulin	54	73
YLR212C	TUB4	2156332	Tubulin	97	108
YLR212C	TUB4	2156333	Tubulin	109	133
YLR212C	TUB4	2156334	Tubulin	135	153
YLR212C	TUB4	2156335	Tubulin	154	175
YLR212C	TUB4	2156336	Tubulin	178	191
YLR212C	TUB4	2156337	Tubulin	192	212
YLR212C	TUB4	2156338	Tubulin	379	407
YLR212C	TUB4	2156339	Gamma tubulin	117	132
YLR212C	TUB4	2156340	Gamma tubulin	192	205
YLR212C	TUB4	2156341	Gamma tubulin	250	261
YLR212C	TUB4	2156342	Gamma tubulin	287	302
YLR212C	TUB4	2156343	Gamma tubulin	363	383
YLR212C	TUB4	2156344	Gamma tubulin	422	445
YLR212C	TUB4	2156345	Tubulin, conserved site	143	149
YLR212C	TUB4	2156346	Tubulin/FtsZ, GTPase domain	50	246
YLR212C	TUB4	2156347	Tubulin/FtsZ, 2-layer sandwich domain	248	392
YLR212C	TUB4	2156348	Tubulin/FtsZ, GTPase domain superfamily	4	245
YLR212C	TUB4	2156349	Tubulin/FtsZ, C-terminal	246	445
YLR212C	TUB4	2170387	Tubulin	4	441
YLR212C	TUB4	2170388	Gamma tubulin	3	437
YLR212C	TUB4	2170389	Tubulin gamma chain	270	380
YLR212C	TUB4	2170390	Tubulin gamma chain	1	268
YOR187W	TUF1	2131655	P-loop containing nucleoside triphosphate hydrolase	39	241
YOR187W	TUF1	2131656	Translation factors	244	373
YOR187W	TUF1	2131657	Translation factors	377	436
YOR187W	TUF1	2138666	Translation elongation factor EFTu/EF1A, bacterial/organelle	37	437
YOR187W	TUF1	2138667	Translational (tr)-type GTP-binding domain	46	239
YOR187W	TUF1	2138668	Translation elongation factor EFTu/EF1A, C-terminal	337	435
YOR187W	TUF1	2138669	Translation elongation factor EFTu-like, domain 2	263	332
YOR187W	TUF1	2138670	Translational (tr)-type GTP-binding domain	50	63
YOR187W	TUF1	2138671	Translational (tr)-type GTP-binding domain	94	102
YOR187W	TUF1	2138672	Translational (tr)-type GTP-binding domain	114	124
YOR187W	TUF1	2138673	Translational (tr)-type GTP-binding domain	130	141
YOR187W	TUF1	2138674	Translational (tr)-type GTP-binding domain	167	176
YOR187W	TUF1	2138675	Tr-type G domain, conserved site	87	102
YOR187W	TUF1	2138676	Translational (tr)-type GTP-binding domain	46	242
YOR187W	TUF1	2138677	Translation protein, beta-barrel domain superfamily	243	338
YOR187W	TUF1	2138678	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal	338	436
YOR187W	TUF1	2138679	P-loop containing nucleoside triphosphate hydrolase	45	264
YOR187W	TUF1	2138680	Small GTP-binding protein domain	49	187
YOR187W	TUF1	2138681	Translation elongation factor EFTu/EF1A, bacterial/organelle	40	437
YOR187W	TUF1	2173084	ELONGATION FACTOR TU-RELATED	40	436
YOR187W	TUF1	2173085	Elongation factor Tu	37	241
YOR187W	TUF1	2173086	Elongation factor Tu, domain 2	249	336
YOR187W	TUF1	2173087	EFTU_III	339	432
YOR187W	TUF1	2173088	Elongation factor Tu (EF-Tu), GTP-binding domain	47	241
YOR187W	TUF1	2173089	Elongation factor Tu	244	373
YKL034W	TUL1	2135516	Zinc finger, RING/FYVE/PHD-type	677	757
YKL034W	TUL1	2148660	Zinc finger, RING-H2-type	698	752
YKL034W	TUL1	2148661	Zinc finger, RING-type	699	752
YKL034W	TUL1	2148662	Zinc finger, RING-type	699	751
YKL034W	TUL1	2148663	RING/U-box	698	757
YKL034W	TUL1	2169332	Transmembrane ubiquitin ligase 1	679	757
YKL034W	TUL1	2169333	RING-H2_TUL1-like	693	757
YKL034W	TUL1	2169334	RING ZINC FINGER PROTEIN	406	757
YOR251C	TUM1	2137275	Rhodanese-like domain	10	124
YOR251C	TUM1	2160910	Rhodanese-like domain superfamily	1	156
YOR251C	TUM1	2160911	Rhodanese-like domain superfamily	157	304
YOR251C	TUM1	2160912	Rhodanese-like domain	183	292
YOR251C	TUM1	2160913	Thiosulphate sulfurtransferase, conserved site	280	290
YOR251C	TUM1	2160914	Rhodanese-like domain	20	137
YOR251C	TUM1	2160915	Rhodanese-like domain	177	299
YOR251C	TUM1	2160916	Rhodanese-like domain	8	134
YOR251C	TUM1	2160917	Rhodanese-like domain	167	296
YOR251C	TUM1	2160918	Rhodanese-like domain superfamily	2	140
YOR251C	TUM1	2160919	Rhodanese-like domain superfamily	166	296
YOR251C	TUM1	2173338	TST_Repeat_1	6	128
YOR251C	TUM1	2173339	Sulfurtransferase TST/MPST-like	6	298
YOR251C	TUM1	2173340	Sulfurtransferase	158	304
YOR251C	TUM1	2173341	Sulfurtransferase	1	156
YOR251C	TUM1	2173342	TST_Repeat_2	163	290
YCR084C	TUP1	2127949	-	1	92
YCR084C	TUP1	2127950	WD40-repeat-containing domain superfamily	284	708
YCR084C	TUP1	2132689	WD40/YVTN repeat-like-containing domain superfamily	398	713
YCR084C	TUP1	2132690	Trp-Asp (WD) repeats circular profile.	522	559
YCR084C	TUP1	2132691	Trp-Asp (WD) repeats circular profile.	626	658
YCR084C	TUP1	2132692	Trp-Asp (WD) repeats circular profile.	439	474
YCR084C	TUP1	2132693	Trp-Asp (WD) repeats circular profile.	572	607
YCR084C	TUP1	2132694	Trp-Asp (WD) repeats circular profile.	481	518
YCR084C	TUP1	2132695	WD40/YVTN repeat-like-containing domain superfamily	317	397
YCR084C	TUP1	2142432	WD40 repeat	342	367
YCR084C	TUP1	2142433	WD40 repeat	442	471
YCR084C	TUP1	2142434	WD40 repeat	476	513
YCR084C	TUP1	2142435	WD40 repeat	518	555
YCR084C	TUP1	2142436	WD40 repeat	572	604
YCR084C	TUP1	2142437	WD40 repeat	621	658
YCR084C	TUP1	2142438	WD40 repeat	662	706
